,userid,newsid,nickname,name,sex,head_url,region,autograph,integral,is_big_v,is_first_login,creator_id,news_title,news_subtitle,updated_year,updated_month,updated_day,updated_timestamp,label,useridReindex,newsidReindex
823,53900,2458,1,0,1,0,1975,0,0,0,0,338,1,1,2019,7,13,1000.0,1,163,118
824,338,2458,1,0,1,1,1891,1,3214,1,0,338,1,1,2019,7,13,1000.0,1,41,118
825,338,2458,1,0,1,1,1891,1,3214,1,0,338,1,1,2019,7,13,1000.0,1,41,118
826,338,2458,1,0,1,1,1891,1,3214,1,0,338,1,1,2019,7,13,1000.0,1,41,118
827,338,2458,1,0,1,1,1891,1,3214,1,0,338,1,1,2019,7,13,1000.0,1,41,118
828,3503,2458,1,1,1,0,2735,0,5399,1,0,338,1,1,2019,7,13,1000.0,1,104,118
829,109057,2458,1,0,1,1,185,1,0,1,0,338,1,1,2019,7,13,1000.0,1,200,118
830,234,2458,1,0,1,1,1906,0,350,0,0,338,1,1,2019,7,13,1000.0,1,17,118
831,53201,2458,1,1,1,1,2660,1,100,0,0,338,1,1,2019,7,13,1000.0,1,158,118
832,171012,2458,1,1,1,1,256,1,0,0,0,338,1,1,2019,7,13,1000.0,1,219,118
833,602,2458,1,0,0,1,3,0,5759,1,0,338,1,1,2019,7,13,1000.0,1,67,118
834,3768,2458,1,1,1,0,2268,0,5315,1,0,338,1,1,2019,7,13,1000.0,1,108,118
835,26034,2458,1,0,0,1,2939,1,0,1,0,338,1,1,2019,7,13,1000.0,1,142,118
836,1209,2458,1,1,1,1,113,1,0,1,0,338,1,1,2019,7,13,1000.0,1,88,118
837,69033,2458,1,0,1,0,2087,0,0,0,0,338,1,1,2019,7,13,1000.0,1,185,118
838,3495,2458,1,1,0,1,1890,0,5333,1,0,338,1,1,2019,7,13,1000.0,1,102,118
839,201,2458,1,0,1,1,1891,1,142,0,0,338,1,1,2019,7,13,1000.0,1,4,118
840,55754,2458,1,0,2,0,1891,1,0,0,0,338,1,1,2019,7,13,1000.0,1,177,118
841,170988,2458,1,0,1,1,113,1,0,0,0,338,1,1,2019,7,13,1000.0,1,218,118
842,170988,2458,1,0,1,1,113,1,0,0,0,338,1,1,2019,7,13,1000.0,1,218,118
843,53873,2424,1,0,1,1,3,0,0,1,0,5,1,1,2019,7,13,1000.0,1,162,99
844,53873,2424,1,0,1,1,3,0,0,1,0,5,1,1,2019,7,13,1000.0,1,162,99
845,616,2424,1,0,2,1,1889,1,904,1,0,5,1,1,2019,7,13,1000.0,1,70,99
846,616,2424,1,0,2,1,1889,1,904,1,0,5,1,1,2019,7,13,1000.0,1,70,99
847,616,2424,1,0,2,1,1889,1,904,1,0,5,1,1,2019,7,13,1000.0,1,70,99
848,1822,2424,1,1,0,1,1890,1,4401,1,0,5,1,1,2019,7,13,1000.0,1,91,99
849,314,2424,1,0,1,0,1891,0,5433,1,0,5,1,1,2019,7,13,1000.0,1,36,99
850,171081,2424,1,0,2,0,5,0,0,0,0,5,1,1,2019,7,13,1000.0,1,221,99
851,49309,2424,1,1,1,1,1218,1,0,1,0,5,1,1,2019,7,13,1000.0,1,157,99
852,125439,2424,1,0,2,0,252,0,0,0,0,5,1,1,2019,7,13,1000.0,1,203,99
853,602,2424,1,0,0,1,3,0,5759,1,0,5,1,1,2019,7,13,1000.0,1,67,99
854,3768,2424,1,1,1,0,2268,0,5315,1,0,5,1,1,2019,7,13,1000.0,1,108,99
855,22250,2424,1,1,1,1,2247,1,216,0,0,5,1,1,2019,7,13,1000.0,1,134,99
856,69033,2424,1,0,1,0,2087,0,0,0,0,5,1,1,2019,7,13,1000.0,1,185,99
857,170988,2424,1,0,1,1,113,1,0,0,0,5,1,1,2019,7,13,1000.0,1,218,99
858,53873,2365,1,0,1,1,3,0,0,1,0,13,1,1,2019,7,13,1000.0,1,162,89
859,53873,2365,1,0,1,1,3,0,0,1,0,13,1,1,2019,7,13,1000.0,1,162,89
860,616,2365,1,0,2,1,1889,1,904,1,0,13,1,1,2019,7,13,1000.0,1,70,89
861,314,2365,1,0,1,0,1891,0,5433,1,0,13,1,1,2019,7,13,1000.0,1,36,89
862,3040,2365,1,1,1,1,270,0,6265,1,0,13,1,1,2019,7,13,1000.0,1,93,89
863,73391,2365,1,0,1,1,2353,0,0,1,0,13,1,1,2019,7,13,1000.0,1,188,89
864,328,2365,1,0,1,1,1906,1,530,0,0,13,1,1,2019,7,13,1000.0,1,38,89
865,13,2365,1,0,0,0,3,1,1168,1,0,13,1,1,2019,7,13,1000.0,1,1,89
866,56331,2365,1,0,1,0,2084,0,0,0,0,13,1,1,2019,7,13,1000.0,1,179,89
867,4680,2365,1,1,1,1,400,0,100,1,0,13,1,1,2019,7,13,1000.0,1,114,89
868,53929,2365,1,0,1,1,3,0,0,0,0,13,1,1,2019,7,13,1000.0,1,164,89
869,53929,2365,1,0,1,1,3,0,0,0,0,13,1,1,2019,7,13,1000.0,1,164,89
870,53929,2365,1,0,1,1,3,0,0,0,0,13,1,1,2019,7,13,1000.0,1,164,89
871,7114,2365,1,1,1,1,3,0,172,0,0,13,1,1,2019,7,13,1000.0,1,123,89
872,7114,2365,1,1,1,1,3,0,172,0,0,13,1,1,2019,7,13,1000.0,1,123,89
873,170818,2365,1,0,1,0,270,0,0,0,0,13,1,1,2019,7,13,1000.0,1,211,89
874,6821,2365,1,1,1,1,1858,0,688,0,0,13,1,1,2019,7,13,1000.0,1,120,89
875,3503,2365,1,1,1,0,2735,0,5399,1,0,13,1,1,2019,7,13,1000.0,1,104,89
876,129528,2365,1,0,1,1,205,1,0,0,0,13,1,1,2019,7,13,1000.0,1,205,89
877,170952,2365,1,0,1,0,140,1,0,0,0,13,1,1,2019,7,13,1000.0,1,216,89
878,26063,2365,1,0,1,1,1891,1,0,0,0,13,1,1,2019,7,13,1000.0,1,145,89
879,3495,2365,1,1,0,1,1890,0,5333,1,0,13,1,1,2019,7,13,1000.0,1,102,89
880,56926,2365,1,0,1,1,2410,1,0,0,0,13,1,1,2019,7,13,1000.0,1,182,89
881,201,2365,1,0,1,1,1891,1,142,0,0,13,1,1,2019,7,13,1000.0,1,4,89
882,201,2365,1,0,1,1,1891,1,142,0,0,13,1,1,2019,7,13,1000.0,1,4,89
883,170988,2365,1,0,1,1,113,1,0,0,0,13,1,1,2019,7,13,1000.0,1,218,89
884,53965,2365,1,1,1,0,2450,0,0,0,0,13,1,1,2019,7,13,1000.0,1,167,89
885,53873,2342,1,0,1,1,3,0,0,1,0,12,1,1,2019,7,13,1000.0,1,162,88
886,1822,2342,1,1,0,1,1890,1,4401,1,0,12,1,1,2019,7,13,1000.0,1,91,88
887,369,2342,1,0,0,1,1906,0,0,1,0,12,1,1,2019,7,13,1000.0,1,46,88
888,314,2342,1,0,1,0,1891,0,5433,1,0,12,1,1,2019,7,13,1000.0,1,36,88
889,3040,2342,1,1,1,1,270,0,6265,1,0,12,1,1,2019,7,13,1000.0,1,93,88
890,328,2342,1,0,1,1,1906,1,530,0,0,12,1,1,2019,7,13,1000.0,1,38,88
891,4680,2342,1,1,1,1,400,0,100,1,0,12,1,1,2019,7,13,1000.0,1,114,88
892,7114,2342,1,1,1,1,3,0,172,0,0,12,1,1,2019,7,13,1000.0,1,123,88
893,171127,2342,0,0,1,0,400,0,0,0,0,12,1,1,2019,7,13,1000.0,1,225,88
894,662,2342,0,1,0,1,3,0,13593,1,0,12,1,1,2019,7,13,1000.0,1,74,88
895,662,2342,0,1,0,1,3,0,13593,1,0,12,1,1,2019,7,13,1000.0,1,74,88
896,53873,2314,1,0,1,1,3,0,0,1,0,2,1,1,2019,7,14,1000.0,1,162,81
897,1822,2314,1,1,0,1,1890,1,4401,1,0,2,1,1,2019,7,14,1000.0,1,91,81
898,233,2314,1,0,1,1,1906,1,2424,1,0,2,1,1,2019,7,14,1000.0,1,16,81
899,233,2314,1,0,1,1,1906,1,2424,1,0,2,1,1,2019,7,14,1000.0,1,16,81
900,170873,2314,1,0,1,1,113,1,0,1,0,2,1,1,2019,7,14,1000.0,1,213,81
901,70192,2314,1,0,1,1,2088,1,0,0,0,2,1,1,2019,7,14,1000.0,1,187,81
902,4051,2314,1,1,1,1,2385,1,3206,1,0,2,1,1,2019,7,14,1000.0,1,111,81
903,262,2314,1,0,0,1,3,0,10320,1,0,2,1,1,2019,7,14,1000.0,1,24,81
904,7018,2314,1,1,1,1,1861,0,340,0,0,2,1,1,2019,7,14,1000.0,1,122,81
905,55754,2314,1,0,2,0,1891,1,0,0,0,2,1,1,2019,7,14,1000.0,1,177,81
906,3136,2523,1,1,0,1,1890,1,4907,1,0,341,1,1,2019,7,13,999.0,1,95,179
907,55265,2523,1,0,1,0,274,0,0,0,0,341,1,1,2019,7,13,999.0,1,176,179
908,6140,2523,1,1,1,1,3,1,76,1,0,341,1,1,2019,7,13,999.0,1,117,179
909,254,2523,1,0,1,1,1891,1,6701,1,0,341,1,1,2019,7,13,999.0,1,22,179
910,202,2523,1,0,1,1,120,1,168,1,0,341,1,1,2019,7,13,999.0,1,5,179
911,341,2523,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,179
912,341,2523,1,0,1,1,1891,1,11985,1,0,341,1,1,2019,7,13,999.0,1,42,179
913,677,2523,1,1,1,1,1889,0,12155,1,0,341,1,1,2019,7,13,999.0,1,75,179
914,509,2523,1,0,1,1,1897,1,856,1,0,341,1,1,2019,7,13,999.0,1,59,179
915,26129,2523,1,0,1,0,1891,1,0,1,0,341,1,1,2019,7,13,999.0,1,150,179
916,457,2523,1,0,2,1,1906,1,1144,1,0,341,1,1,2019,7,13,999.0,1,54,179
917,242,2523,1,0,0,1,3,1,17525,1,0,341,1,1,2019,7,13,999.0,1,20,179
918,242,2523,1,0,0,1,3,1,17525,1,0,341,1,1,2019,7,13,999.0,1,20,179
919,206,2523,1,0,1,1,1899,1,410,1,0,341,1,1,2019,7,13,999.0,1,6,179
920,206,2523,1,0,1,1,1899,1,410,1,0,341,1,1,2019,7,13,999.0,1,6,179
921,206,2523,1,0,1,1,1899,1,410,1,0,341,1,1,2019,7,13,999.0,1,6,179
922,1831,2523,1,1,2,1,1324,0,528,0,0,341,1,1,2019,7,13,999.0,1,92,179
923,3136,2524,1,1,0,1,1890,1,4907,1,0,677,1,1,2019,7,13,999.0,1,95,180
924,3136,2524,1,1,0,1,1890,1,4907,1,0,677,1,1,2019,7,13,999.0,1,95,180
925,55265,2524,1,0,1,0,274,0,0,0,0,677,1,1,2019,7,13,999.0,1,176,180
926,6140,2524,1,1,1,1,3,1,76,1,0,677,1,1,2019,7,13,999.0,1,117,180
927,202,2524,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,180
928,202,2524,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,180
929,202,2524,1,0,1,1,120,1,168,1,0,677,1,1,2019,7,13,999.0,1,5,180
930,509,2524,1,0,1,1,1897,1,856,1,0,677,1,1,2019,7,13,999.0,1,59,180
931,26129,2524,1,0,1,0,1891,1,0,1,0,677,1,1,2019,7,13,999.0,1,150,180
932,54103,2524,1,0,1,1,375,0,0,0,0,677,1,1,2019,7,13,999.0,1,170,180
933,206,2524,1,0,1,1,1899,1,410,1,0,677,1,1,2019,7,13,999.0,1,6,180
934,3136,2522,1,1,0,1,1890,1,4907,1,0,13693,1,1,2019,7,13,999.0,1,95,178
935,254,2522,1,0,1,1,1891,1,6701,1,0,13693,1,1,2019,7,13,999.0,1,22,178
936,241,2522,1,0,1,1,1891,0,17315,1,0,13693,1,1,2019,7,13,999.0,1,19,178
937,677,2522,1,1,1,1,1889,0,12155,1,0,13693,1,1,2019,7,13,999.0,1,75,178
938,1499,2522,1,1,1,1,2992,1,320,0,0,13693,1,1,2019,7,13,999.0,1,90,178
939,250,2522,1,0,0,1,3,1,6415,1,0,13693,1,1,2019,7,13,999.0,1,21,178
940,457,2522,1,0,2,1,1906,1,1144,1,0,13693,1,1,2019,7,13,999.0,1,54,178
941,206,2522,1,0,1,1,1899,1,410,1,0,13693,1,1,2019,7,13,999.0,1,6,178
942,3136,2521,1,1,0,1,1890,1,4907,1,0,354,1,1,2019,7,13,999.0,1,95,177
943,55265,2521,1,0,1,0,274,0,0,0,0,354,1,1,2019,7,13,999.0,1,176,177
944,3501,2521,1,1,0,0,1976,0,6365,1,0,354,1,1,2019,7,13,999.0,1,103,177
945,3631,2521,1,1,1,1,2367,1,2156,0,0,354,1,1,2019,7,13,999.0,1,106,177
946,26126,2521,1,0,2,1,112,1,0,1,0,354,1,1,2019,7,13,999.0,1,148,177
947,684,2521,1,1,0,1,3,1,4787,1,0,354,1,1,2019,7,13,999.0,1,78,177
948,283,2521,1,0,1,1,2086,1,3198,1,0,354,1,1,2019,7,13,999.0,1,30,177
949,509,2521,1,0,1,1,1897,1,856,1,0,354,1,1,2019,7,13,999.0,1,59,177
950,171081,2521,1,0,2,0,5,0,0,0,0,354,1,1,2019,7,13,999.0,1,221,177
951,336,2521,1,0,1,1,1891,1,21454,1,0,354,1,1,2019,7,13,999.0,1,40,177
952,250,2521,1,0,0,1,3,1,6415,1,0,354,1,1,2019,7,13,999.0,1,21,177
953,19532,2521,1,1,1,1,1542,0,0,0,0,354,1,1,2019,7,13,999.0,1,133,177
954,576,2521,1,0,1,1,1891,1,7381,1,0,354,1,1,2019,7,13,999.0,1,65,177
955,206,2521,1,0,1,1,1899,1,410,1,0,354,1,1,2019,7,13,999.0,1,6,177
956,3136,2498,1,1,0,1,1890,1,4907,1,0,280,1,1,2019,7,13,999.0,1,95,154
957,415,2498,1,0,1,1,1891,1,0,1,0,280,1,1,2019,7,13,999.0,1,50,154
958,26126,2498,1,0,2,1,112,1,0,1,0,280,1,1,2019,7,13,999.0,1,148,154
959,280,2498,1,0,1,0,1891,0,5699,1,0,280,1,1,2019,7,13,999.0,1,29,154
960,280,2498,1,0,1,0,1891,0,5699,1,0,280,1,1,2019,7,13,999.0,1,29,154
961,1499,2498,1,1,1,1,2992,1,320,0,0,280,1,1,2019,7,13,999.0,1,90,154
962,1499,2498,1,1,1,1,2992,1,320,0,0,280,1,1,2019,7,13,999.0,1,90,154
963,457,2498,1,0,2,1,1906,1,1144,1,0,280,1,1,2019,7,13,999.0,1,54,154
964,457,2498,1,0,2,1,1906,1,1144,1,0,280,1,1,2019,7,13,999.0,1,54,154
965,457,2498,1,0,2,1,1906,1,1144,1,0,280,1,1,2019,7,13,999.0,1,54,154
966,3434,2498,1,1,1,1,1976,1,5863,1,0,280,1,1,2019,7,13,999.0,1,99,154
967,171128,2498,1,0,2,0,15,0,0,0,0,280,1,1,2019,7,13,999.0,1,226,154
968,3136,2492,1,1,0,1,1890,1,4907,1,0,10731,1,1,2019,7,13,996.0,1,95,148
969,271,2492,1,0,2,1,1906,1,29633,1,0,10731,1,1,2019,7,13,996.0,1,27,148
970,254,2492,1,0,1,1,1891,1,6701,1,0,10731,1,1,2019,7,13,996.0,1,22,148
971,254,2492,1,0,1,1,1891,1,6701,1,0,10731,1,1,2019,7,13,996.0,1,22,148
972,1499,2492,1,1,1,1,2992,1,320,0,0,10731,1,1,2019,7,13,996.0,1,90,148
973,18,2492,1,0,2,1,2494,1,362,1,0,10731,1,1,2019,7,13,996.0,1,2,148
974,18537,2492,1,1,2,1,1217,0,8,1,0,10731,1,1,2019,7,13,996.0,1,132,148
975,53606,2492,1,1,1,1,2086,1,0,1,0,10731,1,1,2019,7,13,996.0,1,161,148
976,3136,2485,1,1,0,1,1890,1,4907,1,0,372,1,1,2019,7,13,998.0,1,95,141
977,3136,2485,1,1,0,1,1890,1,4907,1,0,372,1,1,2019,7,13,998.0,1,95,141
978,213,2485,1,0,1,1,1897,1,3899,1,0,372,1,1,2019,7,13,998.0,1,8,141
979,226,2485,1,0,1,1,1906,1,3546,1,0,372,1,1,2019,7,13,998.0,1,12,141
980,372,2485,1,0,2,0,1906,1,674,1,0,372,1,1,2019,7,13,998.0,1,47,141
981,372,2485,1,0,2,0,1906,1,674,1,0,372,1,1,2019,7,13,998.0,1,47,141
982,372,2485,1,0,2,0,1906,1,674,1,0,372,1,1,2019,7,13,998.0,1,47,141
983,18,2485,1,0,2,1,2494,1,362,1,0,372,1,1,2019,7,13,998.0,1,2,141
984,53606,2485,1,1,1,1,2086,1,0,1,0,372,1,1,2019,7,13,998.0,1,161,141
985,3136,2499,1,1,0,1,1890,1,4907,1,0,26212,1,1,2019,7,13,994.0,1,95,155
986,26212,2499,1,1,1,1,112,1,8,1,0,26212,1,1,2019,7,13,994.0,1,153,155
987,3136,689,1,1,0,1,1890,1,4907,1,0,5,1,1,2019,7,13,994.0,1,95,11
988,3136,426,1,1,0,1,1890,1,4907,1,0,18,1,1,2019,7,14,1000.0,1,95,5
989,7340,426,1,1,2,1,1863,0,82,0,0,18,1,1,2019,7,14,1000.0,1,125,5
990,3136,318,1,1,0,1,1890,1,4907,1,0,239,1,1,2019,7,13,994.0,1,95,4
991,55265,2527,1,0,1,0,274,0,0,0,0,13693,1,1,2019,7,13,998.0,1,176,183
992,6140,2527,1,1,1,1,3,1,76,1,0,13693,1,1,2019,7,13,998.0,1,117,183
993,271,2527,1,0,2,1,1906,1,29633,1,0,13693,1,1,2019,7,13,998.0,1,27,183
994,202,2527,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,998.0,1,5,183
995,202,2527,1,0,1,1,120,1,168,1,0,13693,1,1,2019,7,13,998.0,1,5,183
996,3631,2527,1,1,1,1,2367,1,2156,0,0,13693,1,1,2019,7,13,998.0,1,106,183
997,631,2527,1,0,2,1,1889,1,602,1,0,13693,1,1,2019,7,13,998.0,1,71,183
998,171081,2527,1,0,2,0,5,0,0,0,0,13693,1,1,2019,7,13,998.0,1,221,183
999,26129,2527,1,0,1,0,1891,1,0,1,0,13693,1,1,2019,7,13,998.0,1,150,183
1000,26129,2527,1,0,1,0,1891,1,0,1,0,13693,1,1,2019,7,13,998.0,1,150,183
1001,206,2527,1,0,1,1,1899,1,410,1,0,13693,1,1,2019,7,13,998.0,1,6,183
1002,55265,2537,1,0,1,0,274,0,0,0,0,10355,1,1,2019,7,13,1000.0,1,176,191
1003,55265,2537,1,0,1,0,274,0,0,0,0,10355,1,1,2019,7,13,1000.0,1,176,191
1004,10355,2537,1,1,1,1,1889,0,782,1,0,10355,1,1,2019,7,13,1000.0,1,127,191
1005,127180,2537,1,0,1,1,113,0,0,1,0,10355,1,1,2019,7,13,1000.0,1,204,191
1006,127180,2537,1,0,1,1,113,0,0,1,0,10355,1,1,2019,7,13,1000.0,1,204,191
1007,3631,2537,1,1,1,1,2367,1,2156,0,0,10355,1,1,2019,7,13,1000.0,1,106,191
1008,56407,2537,1,0,2,0,113,1,0,1,0,10355,1,1,2019,7,13,1000.0,1,180,191
1009,56407,2537,1,0,2,0,113,1,0,1,0,10355,1,1,2019,7,13,1000.0,1,180,191
1010,487,2537,1,0,1,1,1891,0,6839,1,0,10355,1,1,2019,7,13,1000.0,1,57,191
1011,487,2537,1,0,1,1,1891,0,6839,1,0,10355,1,1,2019,7,13,1000.0,1,57,191
1012,1499,2537,1,1,1,1,2992,1,320,0,0,10355,1,1,2019,7,13,1000.0,1,90,191
1013,278,2537,1,0,2,1,1906,0,526,1,0,10355,1,1,2019,7,13,1000.0,1,28,191
1014,336,2537,1,0,1,1,1891,1,21454,1,0,10355,1,1,2019,7,13,1000.0,1,40,191
1015,26129,2537,1,0,1,0,1891,1,0,1,0,10355,1,1,2019,7,13,1000.0,1,150,191
1016,26129,2537,1,0,1,0,1891,1,0,1,0,10355,1,1,2019,7,13,1000.0,1,150,191
1017,250,2537,1,0,0,1,3,1,6415,1,0,10355,1,1,2019,7,13,1000.0,1,21,191
1018,250,2537,1,0,0,1,3,1,6415,1,0,10355,1,1,2019,7,13,1000.0,1,21,191
1019,250,2537,1,0,0,1,3,1,6415,1,0,10355,1,1,2019,7,13,1000.0,1,21,191
1020,13,2537,1,0,0,0,3,1,1168,1,0,10355,1,1,2019,7,13,1000.0,1,1,191
1021,171128,2537,1,0,2,0,15,0,0,0,0,10355,1,1,2019,7,13,1000.0,1,226,191
1022,171128,2537,1,0,2,0,15,0,0,0,0,10355,1,1,2019,7,13,1000.0,1,226,191
1023,206,2537,1,0,1,1,1899,1,410,1,0,10355,1,1,2019,7,13,1000.0,1,6,191
1024,206,2537,1,0,1,1,1899,1,410,1,0,10355,1,1,2019,7,13,1000.0,1,6,191
1025,775,2537,1,1,1,1,3,1,10283,1,0,10355,1,1,2019,7,13,1000.0,1,81,191
1026,636,2537,1,0,1,1,5,0,68,1,0,10355,1,1,2019,7,13,1000.0,1,72,191
1027,55265,2559,1,0,1,0,274,0,0,0,0,278,1,1,2019,7,13,1000.0,1,176,211
1028,232,2559,1,0,2,1,1906,1,118,1,0,278,1,1,2019,7,13,1000.0,1,15,211
1029,278,2559,1,0,2,1,1906,0,526,1,0,278,1,1,2019,7,13,1000.0,1,28,211
1030,278,2559,1,0,2,1,1906,0,526,1,0,278,1,1,2019,7,13,1000.0,1,28,211
1031,55265,2557,1,0,1,0,274,0,0,0,0,6140,1,1,2019,7,13,1000.0,1,176,209
1032,6140,2557,1,1,1,1,3,1,76,1,0,6140,1,1,2019,7,13,1000.0,1,117,209
1033,202,2557,1,0,1,1,120,1,168,1,0,6140,1,1,2019,7,13,1000.0,1,5,209
1034,233,2557,1,0,1,1,1906,1,2424,1,0,6140,1,1,2019,7,13,1000.0,1,16,209
1035,3631,2557,1,1,1,1,2367,1,2156,0,0,6140,1,1,2019,7,13,1000.0,1,106,209
1036,15522,2557,1,1,2,1,113,1,18,1,0,6140,1,1,2019,7,13,1000.0,1,131,209
1037,278,2557,1,0,2,1,1906,0,526,1,0,6140,1,1,2019,7,13,1000.0,1,28,209
1038,250,2557,1,0,0,1,3,1,6415,1,0,6140,1,1,2019,7,13,1000.0,1,21,209
1039,250,2557,1,0,0,1,3,1,6415,1,0,6140,1,1,2019,7,13,1000.0,1,21,209
1040,54103,2557,1,0,1,1,375,0,0,0,0,6140,1,1,2019,7,13,1000.0,1,170,209
1041,7336,2557,1,1,1,1,1978,1,1094,0,0,6140,1,1,2019,7,13,1000.0,1,124,209
1042,4680,2557,1,1,1,1,400,0,100,1,0,6140,1,1,2019,7,13,1000.0,1,114,209
1043,297,2557,1,0,1,0,1906,0,1254,1,0,6140,1,1,2019,7,13,1000.0,1,33,209
1044,297,2557,1,0,1,0,1906,0,1254,1,0,6140,1,1,2019,7,13,1000.0,1,33,209
1045,551,2557,1,0,0,0,3,0,7375,1,0,6140,1,1,2019,7,13,1000.0,1,62,209
1046,551,2557,1,0,0,0,3,0,7375,1,0,6140,1,1,2019,7,13,1000.0,1,62,209
1047,551,2557,1,0,0,0,3,0,7375,1,0,6140,1,1,2019,7,13,1000.0,1,62,209
1048,55265,2555,1,0,1,0,274,0,0,0,0,576,1,1,2019,7,13,1000.0,1,176,208
1049,55265,2554,1,0,1,0,274,0,0,0,0,576,1,1,2019,7,13,1000.0,1,176,207
1050,233,2554,1,0,1,1,1906,1,2424,1,0,576,1,1,2019,7,13,1000.0,1,16,207
1051,250,2554,1,0,0,1,3,1,6415,1,0,576,1,1,2019,7,13,1000.0,1,21,207
1052,4680,2554,1,1,1,1,400,0,100,1,0,576,1,1,2019,7,13,1000.0,1,114,207
1053,576,2554,1,0,1,1,1891,1,7381,1,0,576,1,1,2019,7,13,1000.0,1,65,207
1054,55265,2550,1,0,1,0,274,0,0,0,0,209,1,1,2019,7,13,1000.0,1,176,203
1055,202,2550,1,0,1,1,120,1,168,1,0,209,1,1,2019,7,13,1000.0,1,5,203
1056,3631,2550,1,1,1,1,2367,1,2156,0,0,209,1,1,2019,7,13,1000.0,1,106,203
1057,3631,2550,1,1,1,1,2367,1,2156,0,0,209,1,1,2019,7,13,1000.0,1,106,203
1058,283,2550,1,0,1,1,2086,1,3198,1,0,209,1,1,2019,7,13,1000.0,1,30,203
1059,1499,2550,1,1,1,1,2992,1,320,0,0,209,1,1,2019,7,13,1000.0,1,90,203
1060,170384,2550,1,0,1,0,113,0,0,0,0,209,1,1,2019,7,13,1000.0,1,209,203
1061,250,2550,1,0,0,1,3,1,6415,1,0,209,1,1,2019,7,13,1000.0,1,21,203
1062,7336,2550,1,1,1,1,1978,1,1094,0,0,209,1,1,2019,7,13,1000.0,1,124,203
1063,7336,2550,1,1,1,1,1978,1,1094,0,0,209,1,1,2019,7,13,1000.0,1,124,203
1064,7336,2550,1,1,1,1,1978,1,1094,0,0,209,1,1,2019,7,13,1000.0,1,124,203
1065,297,2550,1,0,1,0,1906,0,1254,1,0,209,1,1,2019,7,13,1000.0,1,33,203
1066,297,2550,1,0,1,0,1906,0,1254,1,0,209,1,1,2019,7,13,1000.0,1,33,203
1067,122302,2550,1,0,1,1,113,1,0,1,0,209,1,1,2019,7,13,1000.0,1,202,203
1068,53934,2550,1,0,1,1,1891,1,0,1,0,209,1,1,2019,7,13,1000.0,1,165,203
1069,418,2550,1,0,1,1,1891,1,1284,1,0,209,1,1,2019,7,13,1000.0,1,51,203
1070,55265,2548,1,0,1,0,274,0,0,0,0,551,1,1,2019,7,13,1000.0,1,176,201
1071,6140,2548,1,1,1,1,3,1,76,1,0,551,1,1,2019,7,13,1000.0,1,117,201
1072,283,2548,1,0,1,1,2086,1,3198,1,0,551,1,1,2019,7,13,1000.0,1,30,201
1073,1499,2548,1,1,1,1,2992,1,320,0,0,551,1,1,2019,7,13,1000.0,1,90,201
1074,170384,2548,1,0,1,0,113,0,0,0,0,551,1,1,2019,7,13,1000.0,1,209,201
1075,4680,2548,1,1,1,1,400,0,100,1,0,551,1,1,2019,7,13,1000.0,1,114,201
1076,297,2548,1,0,1,0,1906,0,1254,1,0,551,1,1,2019,7,13,1000.0,1,33,201
1077,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1078,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1079,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1080,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1081,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1082,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1083,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1084,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1085,532,2548,1,0,0,1,3,0,8283,1,0,551,1,1,2019,7,13,1000.0,1,60,201
1086,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1087,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1088,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1089,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1090,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1091,551,2548,1,0,0,0,3,0,7375,1,0,551,1,1,2019,7,13,1000.0,1,62,201
1092,122302,2548,1,0,1,1,113,1,0,1,0,551,1,1,2019,7,13,1000.0,1,202,201
1093,53934,2548,1,0,1,1,1891,1,0,1,0,551,1,1,2019,7,13,1000.0,1,165,201
1094,206,2548,1,0,1,1,1899,1,410,1,0,551,1,1,2019,7,13,1000.0,1,6,201
1095,3533,2548,1,1,2,1,1912,1,1576,1,0,551,1,1,2019,7,13,1000.0,1,105,201
